,place_code,ItemID,address,local,category
248,STORE_SB0249,KFC 돈암동1점,서울 성북구 동소문로20나길 18,(지번) 동선동1가 3-1,패스트푸드
249,STORE_SB0250,커피빈 한성대입구역점,서울 성북구 삼선교로 12 1층,(지번) 삼선동1가 25,커피전문점
250,STORE_SB0251,임금님수타자장면,서울 성북구 보국문로 91,(지번) 정릉동 298-2,중화요리
251,STORE_SB0252,모던양갱집,서울 성북구 보국문로16길 72 1층,(지번) 정릉동 266-98,디저트카페
252,STORE_SB0253,스타벅스 월곡역점,서울 성북구 화랑로 76 1층 101-1호,(지번) 하월곡동 46-73,커피전문점
253,STORE_SB0254,하남돼지집 종암점,서울 성북구 종암로 73,(지번) 종암동 17-4,삼겹살
254,STORE_SB0255,라체나1907,서울 성북구 한천로80길 63,(지번) 석관동 133-10,양식
255,STORE_SB0256,토리돈까스,서울 성북구 화랑로13길 24 2층,(지번) 하월곡동 21-77,양식
256,STORE_SB0257,아케미,서울 성북구 숭인로2길 82,(지번) 길음동 1094,디저트카페
257,STORE_SB0258,식빵이맛있는집 네모 고대직영점,서울 성북구 고려대로 96,(지번) 안암동5가 100-14,"제과,베이커리"
258,STORE_SB0259,불타는소금구이,서울 성북구 보문로30길 43-3,(지번) 동선동2가 57-1,"육류,고기"
259,STORE_SB0260,대동원회시장,서울 성북구 동소문로 72,(지번) 동소문동5가 3,회
260,STORE_SB0261,계모임,서울 성북구 보문로30라길 5-10,(지번) 동선동2가 62,닭요리
261,STORE_SB0262,미스터국밥,서울 성북구 고려대로 102 2층,(지번) 안암동5가 94-2,국밥
262,STORE_SB0263,유즈리스어덜트,서울 성북구 보문로18길 25 1층,(지번) 안암동3가 107-4,카페
263,STORE_SB0264,스타벅스 미아점,서울 성북구 동소문로 314,(지번) 하월곡동 89-7,커피전문점
264,STORE_SB0265,육수당 성신여대점,서울 성북구 동소문로24길 9 1층,(지번) 동선동1가 121-20,국밥
265,STORE_SB0266,청년다방 월곡역점,서울 성북구 월곡로 108 우성빌딩 1층,(지번) 하월곡동 35-5,떡볶이
266,STORE_SB0267,꾸이꾸이멱살,서울 성북구 동소문로22길 25-5 1층,(지번) 동선동1가 85-90,"육류,고기"
267,STORE_SB0268,육백집,서울 성북구 동소문로25길 61 1층,(지번) 동선동5가 19,"육류,고기"
268,STORE_SB0269,로맨틱식탁,서울 성북구 보문로34길 45 지하 1층,(지번) 동선동1가 54,이탈리안
269,STORE_SB0270,선화슈퍼가맥,서울 성북구 보문로30라길 16,(지번) 동선동2가 25,술집
270,STORE_SB0271,맥도날드 삼선점,서울 성북구 동소문로 13 일화빌딩 1층,(지번) 동소문동1가 32-3,패스트푸드
271,STORE_SB0272,누브티스,서울 성북구 선잠로 42,(지번) 성북동 30-1,양식
272,STORE_SB0273,홍두깨손칼국수,서울 성북구 도봉로 7-6,(지번) 길음동 489-87,국수
273,STORE_SB0274,고랭 돌곶이점,서울 성북구 화랑로32길 31,(지번) 석관동 340-177,동남아음식
274,STORE_SB0275,이세돈가스 고려대점,서울 성북구 개운사길 32 1층,(지번) 안암동5가 15-53,"돈까스,우동"
275,STORE_SB0276,카페뮬,서울 성북구 동소문로22길 64 2층,(지번) 동선동2가 4,카페
276,STORE_SB0277,한우누렁소,서울 성북구 동소문로20가길 46 1층,(지번) 동선동1가 121-3,"육류,고기"
277,STORE_SB0278,어리랑 3호점,서울 성북구 삼선교로23길 3,(지번) 삼선동4가 321,회
278,STORE_SB0279,커피나무 성신여대점,"서울 성북구 보문로30길 79 1, 2층",(지번) 동선동2가 135-5,커피전문점
279,STORE_SB0280,설빙 성신여대점,"서울 성북구 동소문로22길 36 2, 3층",(지번) 동선동1가 26,디저트카페
280,STORE_SB0281,돈암순대김밥,서울 성북구 동소문로18길 12,(지번) 동소문동5가 63-3,분식
281,STORE_SB0282,롯데리아 성신여대점,서울 성북구 동소문로 117,(지번) 동선동4가 104,패스트푸드
282,STORE_SB0283,스시만,서울 성북구 종암로19길 17,(지번) 종암동 69-5,일식
283,STORE_SB0284,셀프장어세상,서울 성북구 정릉로 240,(지번) 정릉동 966-193,장어
284,STORE_SB0285,토로생선구이,서울 성북구 고려대로28길 14,(지번) 안암동5가 86-131,"해물,생선"
285,STORE_SB0286,카페구월,서울 성북구 보문로30길 43 1~3층,(지번) 동선동2가 72,카페
286,STORE_SB0287,돈암동찌개 본점,서울 성북구 동소문로20나길 34,(지번) 동선동1가 85-72,"찌개,전골"
287,STORE_SB0288,슬로우브레드파파,서울 성북구 보문로30나길 29,(지번) 동선동2가 142-2,"제과,베이커리"
288,STORE_SB0289,본크레페,서울 성북구 동소문로20다길 28,(지번) 동선동1가 85-89,패스트푸드
289,STORE_SB0290,남한강매운탕 정릉점,서울 성북구 보국문로 197 1층,(지번) 정릉동 820-47,"매운탕,해물탕"
290,STORE_SB0291,숑디인오하라,서울 성북구 보문로30길 80,(지번) 동선동2가 158,카페
291,STORE_SB0292,레브커피,서울 성북구 장위로40다길 19 1층,(지번) 장위동 68-78,카페
292,STORE_SB0293,전통평양만두,서울 성북구 보문로32길 34,(지번) 동선동2가 30-2,분식
293,STORE_SB0294,버거킹 안암오거리점,서울 성북구 안암로 73,(지번) 안암동5가 104-291,패스트푸드
294,STORE_SB0295,홍두깨손칼국수,서울 성북구 보문로40길 5,(지번) 동소문동5가 8,국수
295,STORE_SB0296,당신의나의케이크,서울 성북구 보문로32길 96,(지번) 동선동2가 295,"제과,베이커리"
296,STORE_SB0297,화로상회 정릉점,서울 성북구 보국문로16길 38 1층,(지번) 정릉동 266-107,"육류,고기"
297,STORE_SB0298,이향,서울 성북구 성북로26길 13,(지번) 성북동 256-3,한식
298,STORE_SB0299,나그네파전,서울 성북구 고려대로28길 7-4,(지번) 안암동5가 86-5,한식
299,STORE_SB0300,서도바지락칼국수,서울 성북구 동소문로20길 28-8,(지번) 동소문동5가 100,국수
300,STORE_SB0301,배떡 성신여대점,서울 성북구 동소문로24가길 18 1층,(지번) 동선동1가 85-50,떡볶이
301,STORE_SB0302,장위기사식당,서울 성북구 돌곶이로 215,(지번) 장위동 216-41,기사식당
302,STORE_SB0303,베르데나인,서울 성북구 동소문로20길 28-3,(지번) 동소문동5가 118-13,"멕시칸,브라질"
303,STORE_SB0304,미각 고대본점,서울 성북구 고려대로24길 44,(지번) 안암동5가 102-36,양꼬치
304,STORE_SB0305,푸라닭치킨 성신여대점,서울 성북구 보문로30나길 35 1층,(지번) 동선동2가 148,치킨
305,STORE_SB0306,장수한방족발보쌈,서울 성북구 정릉로 454,(지번) 종암동 124-64,"족발,보쌈"
306,STORE_SB0307,해변쭈꾸미숯불구이 본점,서울 성북구 한천로78길 46,(지번) 석관동 131-44,"해물,생선"
307,STORE_SB0308,가야가야,서울 성북구 동소문로22길 57-10,(지번) 동선동2가 125,일본식라면
308,STORE_SB0309,고기굽는마을,서울 성북구 삼선교로11길 10,(지번) 삼선동2가 28,"육류,고기"
309,STORE_SB0310,백암토종순대전문점,서울 성북구 한천로 572,(지번) 석관동 124-34,순대
310,STORE_SB0311,샌드위치 하우스,서울 성북구 보문로34가길 2,(지번) 동선동3가 232,샌드위치
311,STORE_SB0312,등촌샤브칼국수 안암점,서울 성북구 개운사길 11,(지번) 안암동5가 101-17,샤브샤브
312,STORE_SB0313,등마루 본점,서울 성북구 동소문로20나길 12,(지번) 동선동1가 3-5,한식
313,STORE_SB0314,카페마노아 성신여대점,서울 성북구 보문로34길 51 2층,(지번) 동선동1가 56,카페
314,STORE_SB0315,손가네민물장어 본점,서울 성북구 삼양로 26,(지번) 길음동 1079,장어
315,STORE_SB0316,쌀떡볶이나라 돈암점,서울 성북구 아리랑로 38 정우빌딩1층,(지번) 동선동5가 141-2,떡볶이
316,STORE_SB0317,동병상련 본점,서울 성북구 선잠로5길 96,(지번) 성북동 321-13,"떡,한과"
317,STORE_SB0318,현참치,서울 성북구 보문로 171,(지번) 삼선동5가 298-7,참치회
318,STORE_SB0319,킨폭스커피,서울 성북구 보국문로 87-22,(지번) 정릉동 310-4,카페
319,STORE_SB0320,안동할매청국장,서울 성북구 성북로5길 9-3,(지번) 성북동1가 35-8,한식
320,STORE_SB0321,네임드에스프레소,서울 성북구 성북로6길 2-2 1층,(지번) 동소문동1가 8,커피전문점
321,STORE_SB0322,연화화덕생선구이 본점,서울 성북구 보문로34길 31,(지번) 동선동1가 46-1,"해물,생선"
322,STORE_SB0323,대원칼국수,서울 성북구 동소문로23길 8-5 1층,(지번) 동선동4가 146,국수
323,STORE_SB0324,지하서재,서울 성북구 보국문로18길 34,(지번) 정릉동 266-328,술집
324,STORE_SB0325,키웨스트커피,서울 성북구 보국문로16길 2,(지번) 정릉동 281-3,커피전문점
325,STORE_SB0326,칠백집서울껍데기,서울 성북구 보문로30길 39 1층,(지번) 동선동2가 57,"육류,고기"
326,STORE_SB0327,나나케이크 성신여대점,서울 성북구 보문로34길 54,(지번) 동선동2가 12,"제과,베이커리"
327,STORE_SB0328,피쉬마루 석계본점,서울 성북구 화랑로40길 53,(지번) 석관동 168-11,회
328,STORE_SB0329,카페256,서울 성북구 성북동 256-4,,카페
329,STORE_SB0330,커피빈 고대안암역점,서울 성북구 개운사길 8 타이거빌딩 1층,(지번) 안암동5가 101-36,커피전문점
330,STORE_SB0331,고피자 고대안암점,서울 성북구 고려대로27길 24-2 1층,(지번) 안암동5가 15-38,피자
331,STORE_SB0332,무한리필고기굼터,서울 성북구 동소문로6길 4-23,(지번) 동소문동2가 45,"육류,고기"
332,STORE_SB0333,팔백집,서울 성북구 오패산로 36 1층,(지번) 하월곡동 60-13,갈비
333,STORE_SB0334,카페그냥그냥,서울 성북구 아리랑로5길 151,(지번) 정릉동 549-2,카페
334,STORE_SB0335,방이샤브샤브칼국수 성신여대점,서울 성북구 동소문로20가길 56 1층,(지번) 동선동1가 123,샤브샤브
335,STORE_SB0336,가부 보문점,"서울 성북구 보문로 78 브라운호텔 1층 101,104호",(지번) 보문동4가 77-2,중화요리
336,STORE_SB0337,모두와 즉석떡볶이,서울 성북구 동소문로20다길 30-3 1층,(지번) 동선동1가 85-63,떡볶이
337,STORE_SB0338,BHC치킨 성신여대점,서울 성북구 동소문로20길 37-8,(지번) 동선동1가 71,치킨
338,STORE_SB0339,반듯한잔,서울 성북구 동소문로22길 80,(지번) 동선동2가 46,퓨전요리
339,STORE_SB0340,착한짬뽕 더 착한탕수육,서울 성북구 월곡로18길 4,(지번) 하월곡동 35-4,중화요리
340,STORE_SB0341,고려성,서울 성북구 안암로 69-1 2층,(지번) 안암동5가 134-35,중화요리
341,STORE_SB0342,프로젝트얼스,서울 성북구 성북로15길 21,(지번) 성북동 126-31,카페
342,STORE_SB0343,오토김밥 성북직영점,서울 성북구 북악산로 855 1층,(지번) 돈암동 45-53,분식
343,STORE_SB0344,72420 성신여대점,서울 성북구 동소문로24길 13,(지번) 동선동1가 121-4,베트남음식
344,STORE_SB0345,고석환손만두 삼선교점,서울 성북구 성북로2길 55,(지번) 동소문동1가 138,한식
345,STORE_SB0346,서민스시,서울 성북구 화랑로25길 20,(지번) 장위동 66-323,일식집
346,STORE_SB0347,조선닭도리,서울 성북구 동소문로20다길 4,(지번) 동선동1가 4-11,닭요리
347,STORE_SB0348,홍연집,서울 성북구 삼선교로 44,(지번) 삼선동3가 4,참치회
348,STORE_SB0349,화포식당 길음뉴타운점,서울 성북구 길음로 33 2층,(지번) 길음동 1284-17,"육류,고기"
349,STORE_SB0350,진미숯불닭갈비,서울 성북구 화랑로 92 1층,(지번) 하월곡동 37-74,닭요리
350,STORE_SB0351,쓰리로보스,서울 성북구 동소문로20다길 25 2층,(지번) 동선동1가 85-84,"호프,요리주점"
351,STORE_SB0352,스시히카리,서울 성북구 정릉로 255-4,(지번) 정릉동 161-5,"초밥,롤"
352,STORE_SB0353,돌쇠참나무장작구이,서울 성북구 동소문로20길 31,(지번) 동선동1가 43,치킨
353,STORE_SB0354,배떡 장위점,서울 성북구 장위로 78 1층,(지번) 장위동 233-252,떡볶이
354,STORE_SB0355,ANOTHER H,서울 성북구 장월로1길 56-9,(지번) 상월곡동 60-1,카페
355,STORE_SB0356,어스핸드위치,서울 성북구 동소문로22길 62 2층 201호,(지번) 동선동2가 7,샌드위치
356,STORE_SB0357,치치 성신여대점,서울 성북구 동소문로20길 37-12,(지번) 동선동1가 68,실내포장마차
357,STORE_SB0358,북경양꼬치,서울 성북구 동소문로20나길 30 2층,(지번) 동선동1가 85-78,양꼬치
358,STORE_SB0359,성북동마카롱,서울 성북구 성북로6가길 1 1층,(지번) 성북동 184-37,"제과,베이커리"
359,STORE_SB0360,리얼파스타 성신여대점,서울 성북구 동소문로20다길 15 2층,(지번) 동선동1가 3-4,양식
360,STORE_SB0361,마늘과올리브 성신여대점,서울 성북구 동소문로22길 29 2층,(지번) 동선동1가 85-93,이탈리안
361,STORE_SB0362,난이네곱창,서울 성북구 동소문로 225-13,(지번) 길음동 877-197,"곱창,막창"
362,STORE_SB0363,꿀단지 성신여대점,서울 성북구 동소문로20나길 26 1층,(지번) 동선동1가 85-79,"족발,보쌈"
363,STORE_SB0364,아구와해물마을,서울 성북구 화랑로11길 7 2층,(지번) 하월곡동 27-109,아구
364,STORE_SB0365,한성대양꼬치,서울 성북구 동소문로6길 14-31,(지번) 동소문동2가 130,양꼬치
365,STORE_SB0366,던킨도너츠 길음뉴타운점,서울 성북구 길음로7길 6 길음뉴타운9단지래미안 상가 1층 1-17호,(지번) 길음동 1286-10,도넛
366,STORE_SB0367,카페마노아 꿈의숲점,서울 성북구 장월로23길 47-3,(지번) 장위동 223-43,테마카페
367,STORE_SB0368,벤베누토,서울 성북구 동소문로20나길 39 2층,(지번) 동선동1가 92-20,양식
368,STORE_SB0369,카페매니플리즈,서울 성북구 보문로30길 46 3층,(지번) 동선동2가 172,카페
369,STORE_SB0370,비야 고대본점,서울 성북구 개운사길 42-4 1층,(지번) 안암동5가 15-16,"찌개,전골"
370,STORE_SB0371,보헤미안,서울 성북구 개운사길 22-3 지하 1층,(지번) 안암동5가 15-85,커피전문점
371,STORE_SB0372,노브랜드버거 고려대점,서울 성북구 고려대로24길 51 1층,(지번) 안암동5가 104-30,패스트푸드
372,STORE_SB0373,카페평행선,서울 성북구 고려대로13길 46 1층,(지번) 안암동1가 318-5,카페
373,STORE_SB0374,포차천국 성신여대점,서울 성북구 동소문로20다길 7 1층,(지번) 동선동1가 3-8,실내포장마차
374,STORE_SB0375,이웃집라자냐,서울 성북구 오패산로 23 태은빌딩 1층,(지번) 하월곡동 70-128,이탈리안
375,STORE_SB0376,빵장수단팥빵 성북구점,서울 성북구 종암로 69 1층,(지번) 종암동 18-1,"제과,베이커리"
376,STORE_SB0377,프릭타이,서울 성북구 회기로 7 1층,(지번) 종암동 30-77,태국음식
377,STORE_SB0378,갱상도갱양식,서울 성북구 보문로34길 68-6,(지번) 동선동2가 135-25,양식
378,STORE_SB0379,서울쌈냉면 고대점,서울 성북구 개운사길 21-4,(지번) 안암동5가 147-9,냉면
379,STORE_SB0380,브라운돈까스&호프 성북구청점,서울 성북구 보문로 147 2층,(지번) 삼선동5가 291-4,"돈까스,우동"
380,STORE_SB0381,지호한방삼계탕 미아점,서울 성북구 월계로 14 1층,(지번) 하월곡동 165,닭요리
381,STORE_SB0382,1943 성신여대점,서울 성북구 동소문로20가길 24,(지번) 동선동1가 99,술집
382,STORE_SB0383,달콤퐁당,서울 성북구 고려대로13길 57,(지번) 안암동1가 197,카페
383,STORE_SB0384,오박사네돈까스전문점 고대점,서울 성북구 북악산로 1055,(지번) 종암동 31-4,"돈까스,우동"
384,STORE_SB0385,일심해장국,서울 성북구 동소문로 328,(지번) 하월곡동 213,해장국
385,STORE_SB0386,한우설렁탕,서울 성북구 삼선교로 85,(지번) 삼선동4가 332,설렁탕
386,STORE_SB0387,원조돈곱창닭갈비 석계역점,서울 성북구 한천로78길 53 1층,(지번) 석관동 133-61,"곱창,막창"
387,STORE_SB0388,플레이스엔,서울 성북구 정릉로 77 복지관 2층,(지번) 정릉동 861-1,카페
388,STORE_SB0389,소테,서울 성북구 보문로30길 77,(지번) 동선동2가 135-7,이탈리안
389,STORE_SB0390,설빙 서울미아점,서울 성북구 도봉로 31-1 2층,(지번) 길음동 32,디저트카페
390,STORE_SB0391,정릉곤드레밥,서울 성북구 보국문로18가길 5-13 1층,(지번) 정릉동 266-401,한식
391,STORE_SB0392,식샤,서울 성북구 성북로5길 15 1층,(지번) 성북동1가 36-1,일식
392,STORE_SB0393,버거킹 성신여대입구역점,서울 성북구 동소문로 120,(지번) 동선동1가 118-1,패스트푸드
393,STORE_SB0394,써브웨이 성신여대점,서울 성북구 보문로34길 78,(지번) 동선동2가 135-2,샌드위치
394,STORE_SB0395,스패로우,서울 성북구 동소문로20가길 50,(지번) 동선동1가 121-7,"호프,요리주점"
395,STORE_SB0396,이드에비뉴,서울 성북구 동소문로26나길 31,(지번) 동선동3가 161-1,카페
396,STORE_SB0397,정통집 성신여대점,서울 성북구 동소문로20길 29-20,(지번) 동선동1가 28,"육류,고기"
397,STORE_SB0398,유니유니,서울 성북구 동소문로 248 삼부아파트 105동 1층 21호,(지번) 길음동 1276,"제과,베이커리"
398,STORE_SB0399,만선참치 본점,서울 성북구 동소문로20길 29-7 1층,(지번) 동선동1가 4-10,참치회
399,STORE_SB0400,나카노라멘 성신여대점,서울 성북구 동소문로24길 27,(지번) 동선동1가 85-36,일본식라면
400,STORE_SB0401,호우양꼬치 성신여대점,서울 성북구 동소문로20다길 11 1층,(지번) 동선동1가 3-6,양꼬치
401,STORE_SB0402,설빙 서울고대점,서울 성북구 고려대로24길 14 2층,(지번) 안암동5가 102-64,디저트카페
402,STORE_SB0403,모드에,서울 성북구 동소문로25길 40 1층,(지번) 동선동5가 101,"제과,베이커리"
403,STORE_SB0404,투썸플레이스 종암점,"서울 성북구 종암로 103 1,2층",(지번) 종암동 87-6,커피전문점
404,STORE_SB0405,우리밀국시,서울 성북구 혜화로 84-2,(지번) 성북동 124-11,국수
405,STORE_SB0406,불맛로맨스,서울 성북구 화랑로40길 55 동성빌딩 2층,(지번) 석관동 168-4,중화요리
406,STORE_SB0407,써브웨이 동덕여대점,서울 성북구 화랑로13길 10 1층,(지번) 하월곡동 17-10,샌드위치
407,STORE_SB0408,강다짐삼각김밥 고대점,서울 성북구 고려대로24길 23,(지번) 안암동5가 102-9,분식
408,STORE_SB0409,KFC 고대안암점,서울 성북구 개운사길 5 세한빌딩 1층,(지번) 안암동5가 101-19,패스트푸드
409,STORE_SB0410,모임터찜칼국수,서울 성북구 동소문로17길 26,(지번) 동소문동6가 159,국수
410,STORE_GB0001,대보명가 서울본점,서울 강북구 4.19로 69,(지번) 수유동 563-14,한식
411,STORE_GB0002,다래함박스텍,서울 강북구 수유로 20-2,(지번) 수유동 56-45,"돈까스,우동"
412,STORE_GB0003,진호횟집,서울 강북구 도봉로98길 33,(지번) 번동 470-1,회
413,STORE_GB0004,엘림들깨수제비칼국수,서울 강북구 삼각산로 67,(지번) 수유동 521-20,국수
414,STORE_GB0005,장수마늘보쌈,서울 강북구 덕릉로 192,(지번) 번동 430-42,"족발,보쌈"
415,STORE_GB0006,카페어니언 미아점,서울 강북구 솔매로50길 55 1층,(지번) 미아동 127-9,카페
416,STORE_GB0007,대가집,서울 강북구 한천로 1158,(지번) 수유동 273-65,감자탕
417,STORE_GB0008,제일분식,서울 강북구 도봉로 45 숭인시장,(지번) 미아동 465-6,분식
418,STORE_GB0009,경계선,서울 강북구 삼각산로 22-7,(지번) 수유동 516-62,커피전문점
419,STORE_GB0010,미즐카페엠,서울 강북구 4.19로 107,(지번) 수유동 535-11,카페
420,STORE_GB0011,샘터마루,서울 강북구 4.19로12길 35,(지번) 수유동 596-4,한식
421,STORE_GB0012,흥부전놀부전,서울 강북구 노해로 42-1,(지번) 수유동 221-55,"호프,요리주점"
422,STORE_GB0013,스시노칸도 수유점,서울 강북구 한천로139나길 1 3층,(지번) 수유동 192-3,"초밥,롤"
423,STORE_GB0014,산성골,서울 강북구 덕릉로 126,(지번) 번동 441-28,"육류,고기"
424,STORE_GB0015,대광어회집,서울 강북구 노해로 31,(지번) 수유동 10-40,회
425,STORE_GB0016,황주집,서울 강북구 도봉로 372,(지번) 번동 463-45,"곱창,막창"
426,STORE_GB0017,깃든,서울 강북구 월계로7나길 46-5,(지번) 미아동 54-188,"육류,고기"
427,STORE_GB0018,카페멘디,서울 강북구 4.19로8길 7-2,(지번) 수유동 582-12,카페
428,STORE_GB0019,무너미,서울 강북구 노해로8가길 40 1층,(지번) 수유동 222-78,카페
429,STORE_GB0020,문가네정육식당,서울 강북구 덕릉로 95,(지번) 번동 448-13,"육류,고기"
430,STORE_GB0021,늘봄아갑찜 미아본점,서울 강북구 도봉로 45 1층,(지번) 미아동 61-80,아구
431,STORE_GB0022,이설함흥냉면,서울 강북구 4.19로 42,(지번) 수유동 568-14,냉면
432,STORE_GB0023,보배반점 미아직영점,서울 강북구 솔샘로 293 1층,(지번) 미아동 707-2,중화요리
433,STORE_GB0024,불판집,서울 강북구 노해로8길 29,(지번) 수유동 224-15,"육류,고기"
434,STORE_GB0025,카페산아래,서울 강북구 삼양로181길 56,(지번) 우이동 217-1,카페
435,STORE_GB0026,신매콤터,서울 강북구 오패산로 412,(지번) 번동 415-7,분식
436,STORE_GB0027,착한낙지 수유점,서울 강북구 4.19로 82,(지번) 수유동 535-362,"해물,생선"
437,STORE_GB0028,동네함박,서울 강북구 도봉로15길 11 2층,(지번) 미아동 460-116,양식
438,STORE_GB0029,원조할매곱창 미아점,서울 강북구 월계로3길 68,(지번) 미아동 55-46,"곱창,막창"
439,STORE_GB0030,소담촌 수유점,서울 강북구 도봉로 388 테마빌딩 8층,(지번) 번동 464-43,샤브샤브
440,STORE_GB0031,수유손칼국수,서울 강북구 도봉로101길 45,(지번) 수유동 167-3,국수
441,STORE_GB0032,곰보냉면,서울 강북구 노해로33길 64,(지번) 수유동 711-15,냉면
442,STORE_GB0033,여러분평양냉면,서울 강북구 한천로 1074 1층,(지번) 수유동 182-42,냉면
443,STORE_GB0034,화로상회 수유점,서울 강북구 한천로140길 22,(지번) 수유동 174-40,고기뷔페
444,STORE_GB0035,라공방 수유점,서울 강북구 한천로139길 42 영남빌딩 1층,(지번) 수유동 192-61,중화요리
445,STORE_GB0036,옥류헌,서울 강북구 삼양로181길 142,(지번) 우이동 236,한정식
446,STORE_GB0037,소담촌 미아사거리점,서울 강북구 월계로 3 덕신빌딩 5층,(지번) 미아동 42-11,샤브샤브
447,STORE_GB0038,백곱식당 수유점,서울 강북구 도봉로87길 47,(지번) 수유동 223-2,"곱창,막창"
448,STORE_GB0039,벼랑순대국 본점,서울 강북구 한천로 924,(지번) 번동 428-90,순대
449,STORE_GB0040,춘천골닭갈비,서울 강북구 한천로 1050,(지번) 수유동 177-18,닭요리
450,STORE_GB0041,할머니해장국,서울 강북구 월계로37길 137-6,(지번) 번동 269-7,해장국
451,STORE_GB0042,만두향,서울 강북구 한천로123길 61 1층,(지번) 번동 411-53,분식
452,STORE_GB0043,삼덕식당 미아사거리점,서울 강북구 월계로7나길 29 1층,(지번) 미아동 54-211,삼겹살
453,STORE_GB0044,조개일번지,서울 강북구 도봉로8길 37,(지번) 송중동 860-29,조개
454,STORE_GB0045,노르웨이안우드,서울 강북구 인수봉로 314 지하 1층,(지번) 수유동 569-59,카페
455,STORE_GB0046,풍천장어마을,서울 강북구 삼양로181길 45,(지번) 우이동 216-14,장어
456,STORE_GB0047,조연탄 수유점,서울 강북구 한천로140길 20,(지번) 수유동 174-37,"육류,고기"
457,STORE_GB0048,잼파파,서울 강북구 한천로 1040,(지번) 수유동 177-48,"제과,베이커리"
458,STORE_GB0049,한상차림밥상 보문동직영점,서울 강북구 삼각산로 103,(지번) 수유동 605-345,한식
459,STORE_GB0050,크을농,서울 강북구 4.19로 91 1층,(지번) 수유동 535-17,한식
460,STORE_GB0051,송현초밥,서울 강북구 월계로7길 34,(지번) 미아동 50-1,"초밥,롤"
461,STORE_GB0052,리얼파스타 수유점,서울 강북구 도봉로87길 26-12,(지번) 수유동 192-19,양식
462,STORE_GB0053,홍익짬뽕 수유직영점,서울 강북구 노해로 33,(지번) 수유동 10-26,중화요리
463,STORE_GB0054,호조참치,서울 강북구 한천로 1062,(지번) 수유동 178-19,참치회
464,STORE_GB0055,낙지일번지,서울 강북구 도봉로89길 10 1층,(지번) 수유동 191-38,"해물,생선"
465,STORE_GB0056,세인트블랙,서울 강북구 4.19로 109,(지번) 수유동 535-144,양식
466,STORE_GB0057,우이산장 키토산오리집,서울 강북구 삼양로181길 141-5,(지번) 우이동 234-1,오리
467,STORE_GB0058,춘천막국수,서울 강북구 삼양로141길 4-4,(지번) 우이동 71-15,국수
468,STORE_GB0059,청화가든,서울 강북구 4.19로12길 75,(지번) 수유동 598,곰탕
469,STORE_GB0060,쿠우쿠우 강북구청점,서울 강북구 도봉로 308 북한산스카이빌딩 9층,(지번) 번동 449-1,해산물뷔페
470,STORE_GB0061,상미식당,서울 강북구 수유로 82,(지번) 수유동 7-17,일식
471,STORE_GB0062,제이제곱,서울 강북구 도봉로10나길 17 1층,(지번) 미아동 54-46,카페
472,STORE_GB0063,수유리우동집 본점,서울 강북구 덕릉로 98,(지번) 미아동 159-53,"돈까스,우동"
473,STORE_GB0064,짚신매운갈비찜 미아본점,서울 강북구 월계로7나길 30-9,(지번) 미아동 54-258,갈비
474,STORE_GB0065,스시광,서울 강북구 도봉로 182 1층,(지번) 미아동 125-31,"초밥,롤"
475,STORE_GB0066,천회초밥,서울 강북구 노해로 69 1층,(지번) 수유동 39-7,"초밥,롤"
476,STORE_GB0067,상미규카츠 수유본점,서울 강북구 도봉로87길 32 1층,(지번) 수유동 192-35,"돈까스,우동"
477,STORE_GB0068,100년서서갈비 수유본점,서울 강북구 덕릉로 108 1층,(지번) 미아동 158-10,갈비
478,STORE_GB0069,애슐리퀸즈 미아사거리역점,서울 강북구 도봉로 52 와이스퀘어 5층,(지번) 미아동 1364,패밀리레스토랑
479,STORE_GB0070,에이머그,서울 강북구 노해로 21 1층,(지번) 수유동 2-2,카페
480,STORE_GB0071,수유리조트,서울 강북구 노해로8가길 45,(지번) 수유동 221-18,카페
481,STORE_GB0072,역전할머니맥주 수유리점,서울 강북구 한천로140길 18 1층,(지번) 수유동 174-35,"호프,요리주점"
482,STORE_GB0073,양다리걸쳤네,서울 강북구 노해로8길 16 우암센스뷰 102호,(지번) 수유동 229-50,양꼬치
483,STORE_GB0074,대마족발 미아점,서울 강북구 솔매로46길 6,(지번) 미아동 303-6,"족발,보쌈"
484,STORE_GB0075,큰두레참숯 국내산무한리필,서울 강북구 도봉로 284 1층,(지번) 미아동 160-9,"육류,고기"
485,STORE_GB0076,엄마손기사님식당 수유본점,서울 강북구 한천로 1138,(지번) 수유동 267-1,기사식당
486,STORE_GB0077,수유골목냉면,서울 강북구 솔매로45길 92,(지번) 미아동 202-5,냉면
487,STORE_GB0078,왕가,서울 강북구 삼양로 681,(지번) 우이동 4-8,"육류,고기"
488,STORE_GB0079,송연95닭갈비,서울 강북구 도봉로8길 62,(지번) 미아동 860-21,닭요리
489,STORE_GB0080,메이린,서울 강북구 월계로 173,(지번) 번동 90,중화요리
490,STORE_GB0081,능이마을,서울 강북구 솔샘로 330,(지번) 미아동 65-5,오리
491,STORE_GB0082,분코,서울 강북구 도봉로87길 34-4,(지번) 수유동 192-38,일본식주점
492,STORE_GB0083,카페시집,서울 강북구 솔샘로 301 지하 1층,(지번) 미아동 329-70,카페
493,STORE_GB0084,릴렉스,서울 강북구 삼양로181길 142,(지번) 우이동 236,카페
